"iteration","lambda1","lambda2"
9159,0.2876538449,0.5337467192
9160,0.2876538449,0.5337467192
9161,0.2876538449,0.5337467192
9162,0.2876538449,0.5337467192
9163,0.2876538449,0.5337467192
9164,0.2876538449,0.5337467192
9165,0.2876538449,0.5337467192
9166,0.2876538449,0.5337467192
9167,0.2876538449,0.5337467192
9168,0.2876538449,0.5337467192
9169,0.2827898705,0.5324644578
9170,0.2749317158,0.557045003
9171,0.2749317158,0.557045003
9172,0.2749317158,0.557045003
9173,0.2749317158,0.557045003
9174,0.2749317158,0.557045003
9175,0.2749317158,0.557045003
9176,0.2749317158,0.557045003
9177,0.253052653,0.5330454506
9178,0.2737013689,0.5210932275
9179,0.2566142438,0.5488567836
9180,0.2566142438,0.5488567836
9181,0.2566142438,0.5488567836
9182,0.2566142438,0.5488567836
9183,0.2563287393,0.5429963108
9184,0.2749582551,0.5237906528
9185,0.2699318874,0.5268011583
9186,0.2699318874,0.5268011583
9187,0.2612924247,0.5501945815
9188,0.2612924247,0.5501945815
9189,0.2612924247,0.5501945815
9190,0.2695049305,0.5182204078
9191,0.2695049305,0.5182204078
9192,0.2695049305,0.5182204078
9193,0.2695049305,0.5182204078
9194,0.2695049305,0.5182204078
9195,0.2695049305,0.5182204078
9196,0.2695049305,0.5182204078
9197,0.2695049305,0.5182204078
9198,0.2760177687,0.5263523165
9199,0.2839636192,0.5089662192
9200,0.2719284178,0.5623192505
9201,0.2719284178,0.5623192505
9202,0.2719284178,0.5623192505
9203,0.2719284178,0.5623192505
9204,0.2719284178,0.5623192505
9205,0.3095076746,0.5599945458
9206,0.3007771353,0.5683541273
9207,0.3007771353,0.5683541273
9208,0.3007771353,0.5683541273
9209,0.3137988042,0.5493433431
9210,0.3137988042,0.5493433431
9211,0.3137988042,0.5493433431
9212,0.3137988042,0.5493433431
9213,0.3137988042,0.5493433431
9214,0.3137988042,0.5493433431
9215,0.3137988042,0.5493433431
9216,0.3137988042,0.5493433431
9217,0.3137988042,0.5493433431
9218,0.3137988042,0.5493433431
9219,0.3137988042,0.5493433431
9220,0.3155451759,0.544428236
9221,0.3155451759,0.544428236
9222,0.3335191476,0.5412706508
9223,0.3335191476,0.5412706508
9224,0.342535578,0.5418670593
9225,0.342535578,0.5418670593
9226,0.342535578,0.5418670593
9227,0.342535578,0.5418670593
9228,0.342535578,0.5418670593
9229,0.342535578,0.5418670593
9230,0.342535578,0.5418670593
9231,0.342535578,0.5418670593
9232,0.3224369378,0.5544810157
9233,0.3224369378,0.5544810157
9234,0.3313184178,0.5513555459
9235,0.3313184178,0.5513555459
9236,0.3313184178,0.5513555459
9237,0.3313184178,0.5513555459
9238,0.3313184178,0.5513555459
9239,0.3313184178,0.5513555459
9240,0.3313184178,0.5513555459
9241,0.3313184178,0.5513555459
9242,0.3313184178,0.5513555459
9243,0.3313184178,0.5513555459
9244,0.3313184178,0.5513555459
9245,0.3200008524,0.5778906245
9246,0.3200008524,0.5778906245
9247,0.3200008524,0.5778906245
9248,0.3133651536,0.5566500098
9249,0.3133651536,0.5566500098
9250,0.3133651536,0.5566500098
9251,0.3133651536,0.5566500098
9252,0.3043384527,0.5775660208
9253,0.3034207846,0.5572210597
9254,0.3034207846,0.5572210597
9255,0.3034207846,0.5572210597
9256,0.3034207846,0.5572210597
9257,0.3034207846,0.5572210597
9258,0.3034207846,0.5572210597
9259,0.3034207846,0.5572210597
9260,0.322673404,0.5538703797
9261,0.322673404,0.5538703797
9262,0.3053239036,0.5817584177
9263,0.3053239036,0.5817584177
9264,0.3053239036,0.5817584177
9265,0.3053239036,0.5817584177
9266,0.3053239036,0.5817584177
9267,0.3053239036,0.5817584177
9268,0.3053239036,0.5817584177
9269,0.2929439555,0.573395327
9270,0.2929439555,0.573395327
9271,0.2988752307,0.569597518
9272,0.2988752307,0.569597518
9273,0.3126879621,0.6036742206
9274,0.2980393121,0.6073605376
9275,0.2980393121,0.6073605376
9276,0.2980393121,0.6073605376
9277,0.2980393121,0.6073605376
9278,0.3156418269,0.5938587098
9279,0.2957359414,0.5647260871
9280,0.2957359414,0.5647260871
9281,0.2957359414,0.5647260871
9282,0.2957359414,0.5647260871
9283,0.2957359414,0.5647260871
9284,0.2957359414,0.5647260871
9285,0.2978322378,0.5914674207
9286,0.2978322378,0.5914674207
9287,0.2968391983,0.5676905786
9288,0.2968391983,0.5676905786
9289,0.2968391983,0.5676905786
9290,0.2968391983,0.5676905786
9291,0.3073613839,0.5627371351
9292,0.3099393926,0.5646616007
9293,0.3195784781,0.5624266194
9294,0.3195784781,0.5624266194
9295,0.3195784781,0.5624266194
9296,0.3015441298,0.5753293068
9297,0.3015441298,0.5753293068
9298,0.3015441298,0.5753293068
9299,0.302337771,0.5769104717
9300,0.302337771,0.5769104717
9301,0.3151524303,0.5889382278
9302,0.3151524303,0.5889382278
9303,0.3116748178,0.5843419983
9304,0.3070541244,0.5716841377
9305,0.3127306713,0.5502583183
9306,0.3127306713,0.5502583183
9307,0.3093855186,0.5738003857
9308,0.3093640038,0.5611454982
9309,0.2827900254,0.5541564384
9310,0.2947299262,0.5782058838
9311,0.2947299262,0.5782058838
9312,0.2947299262,0.5782058838
9313,0.2947299262,0.5782058838
9314,0.2947299262,0.5782058838
9315,0.2947299262,0.5782058838
9316,0.2888949254,0.5663990495
9317,0.2888949254,0.5663990495
9318,0.2888949254,0.5663990495
9319,0.2879303883,0.5745524209
9320,0.303832203,0.5849750468
9321,0.303832203,0.5849750468
9322,0.303832203,0.5849750468
9323,0.3065458832,0.589482209
9324,0.3065458832,0.589482209
9325,0.3137179377,0.6012709336
9326,0.3137179377,0.6012709336
9327,0.3137179377,0.6012709336
9328,0.3137179377,0.6012709336
9329,0.3137179377,0.6012709336
9330,0.3243546006,0.584311784
9331,0.3243546006,0.584311784
9332,0.3243546006,0.584311784
9333,0.3185781467,0.6036808597
9334,0.3103541804,0.6060424441
9335,0.3103541804,0.6060424441
9336,0.3103541804,0.6060424441
9337,0.3103541804,0.6060424441
9338,0.3103541804,0.6060424441
9339,0.320751004,0.5868044858
9340,0.320751004,0.5868044858
9341,0.320751004,0.5868044858
9342,0.320751004,0.5868044858
9343,0.3324314486,0.5758004557
9344,0.3136966099,0.5812500511
9345,0.3136966099,0.5812500511
9346,0.3136966099,0.5812500511
9347,0.3136966099,0.5812500511
9348,0.3136966099,0.5812500511
9349,0.3136966099,0.5812500511
9350,0.3108446451,0.5815594815
9351,0.3108446451,0.5815594815
9352,0.3257426448,0.5738135575
9353,0.3257426448,0.5738135575
9354,0.3208790128,0.5991211881
9355,0.3466789374,0.5657789378
9356,0.3466789374,0.5657789378
9357,0.3466789374,0.5657789378
9358,0.3466789374,0.5657789378
9359,0.3466789374,0.5657789378
9360,0.3466789374,0.5657789378
9361,0.3466789374,0.5657789378
9362,0.343815841,0.5476784133
9363,0.3434284531,0.5824463854
9364,0.3434284531,0.5824463854
9365,0.3364026393,0.5945297077
9366,0.3364026393,0.5945297077
9367,0.3142582127,0.5833006592
9368,0.3142582127,0.5833006592
9369,0.3142582127,0.5833006592
9370,0.3240239669,0.5838738545
9371,0.3118911302,0.5853014072
9372,0.3118911302,0.5853014072
9373,0.3121332779,0.5892219162
9374,0.3121332779,0.5892219162
9375,0.3121332779,0.5892219162
9376,0.3121332779,0.5892219162
9377,0.3121332779,0.5892219162
9378,0.3121332779,0.5892219162
9379,0.3121332779,0.5892219162
9380,0.3121332779,0.5892219162
9381,0.3121332779,0.5892219162
9382,0.3121332779,0.5892219162
9383,0.3121332779,0.5892219162
9384,0.3121332779,0.5892219162
9385,0.3121332779,0.5892219162
9386,0.3121332779,0.5892219162
9387,0.3121332779,0.5892219162
9388,0.3121332779,0.5892219162
9389,0.3121332779,0.5892219162
9390,0.3121332779,0.5892219162
9391,0.3121968262,0.5611390026
9392,0.3121968262,0.5611390026
9393,0.3121968262,0.5611390026
9394,0.3121968262,0.5611390026
9395,0.3121968262,0.5611390026
9396,0.3121968262,0.5611390026
9397,0.3031815595,0.5291825807
9398,0.3031815595,0.5291825807
9399,0.2906780817,0.5337470264
9400,0.30257227,0.5417276989
9401,0.30257227,0.5417276989
9402,0.30257227,0.5417276989
9403,0.30257227,0.5417276989
9404,0.3139608368,0.5804267978
9405,0.323222089,0.5836756113
9406,0.323222089,0.5836756113
9407,0.323222089,0.5836756113
9408,0.323222089,0.5836756113
9409,0.323222089,0.5836756113
9410,0.323222089,0.5836756113
9411,0.323222089,0.5836756113
9412,0.323222089,0.5836756113
9413,0.323222089,0.5836756113
9414,0.3314537947,0.5927918898
9415,0.3215524483,0.6046630911
9416,0.3215524483,0.6046630911
9417,0.3215524483,0.6046630911
9418,0.3379167829,0.5935935973
9419,0.3299357377,0.5994564549
9420,0.3299357377,0.5994564549
9421,0.3419235155,0.5978999832
9422,0.3306201854,0.5745088797
9423,0.3306201854,0.5745088797
9424,0.3306201854,0.5745088797
9425,0.3306201854,0.5745088797
9426,0.3306201854,0.5745088797
9427,0.3306201854,0.5745088797
9428,0.3306201854,0.5745088797
9429,0.3236272155,0.5832877951
9430,0.3236272155,0.5832877951
9431,0.3236272155,0.5832877951
9432,0.3236272155,0.5832877951
9433,0.3236272155,0.5832877951
9434,0.3236272155,0.5832877951
9435,0.3431075491,0.5873914342
9436,0.3431075491,0.5873914342
9437,0.3431075491,0.5873914342
9438,0.3428941199,0.5881357341
9439,0.3428941199,0.5881357341
9440,0.3428941199,0.5881357341
9441,0.3490217124,0.5893892394
9442,0.3364823041,0.5745385969
9443,0.3364823041,0.5745385969
9444,0.3310615878,0.5845144601
9445,0.3310615878,0.5845144601
9446,0.3310615878,0.5845144601
9447,0.3310615878,0.5845144601
9448,0.3310615878,0.5845144601
9449,0.3310615878,0.5845144601
9450,0.3310615878,0.5845144601
9451,0.3310078792,0.5849620911
9452,0.3310078792,0.5849620911
9453,0.2992580316,0.5745691484
9454,0.2992580316,0.5745691484
9455,0.2992580316,0.5745691484
9456,0.3211641202,0.587551327
9457,0.3211641202,0.587551327
9458,0.3211641202,0.587551327
9459,0.3211641202,0.587551327
9460,0.3211641202,0.587551327
9461,0.3211641202,0.587551327
9462,0.3211641202,0.587551327
9463,0.3211641202,0.587551327
9464,0.3211641202,0.587551327
9465,0.3211641202,0.587551327
9466,0.3211641202,0.587551327
9467,0.3211641202,0.587551327
9468,0.3346449632,0.5856221177
9469,0.3346449632,0.5856221177
9470,0.3569313683,0.5648654186
9471,0.3472702605,0.5510398541
9472,0.334154887,0.5607093718
9473,0.3228964982,0.528423429
9474,0.3228964982,0.528423429
9475,0.3300256636,0.5354453169
9476,0.3300256636,0.5354453169
9477,0.3285548952,0.5587998281
9478,0.3285548952,0.5587998281
9479,0.3250096946,0.5531294986
9480,0.3250096946,0.5531294986
9481,0.3250096946,0.5531294986
9482,0.2966193312,0.5458549451
9483,0.2966193312,0.5458549451
9484,0.2966193312,0.5458549451
9485,0.3193869193,0.5329074236
9486,0.3193869193,0.5329074236
9487,0.3193869193,0.5329074236
9488,0.3193869193,0.5329074236
9489,0.3193869193,0.5329074236
9490,0.3259720549,0.5466685607
9491,0.3259720549,0.5466685607
9492,0.3555906827,0.5266028273
9493,0.3555906827,0.5266028273
9494,0.3555906827,0.5266028273
9495,0.3555906827,0.5266028273
9496,0.3555906827,0.5266028273
9497,0.3468613026,0.5169219095
9498,0.3419215163,0.5054874196
9499,0.3419215163,0.5054874196
9500,0.3234564072,0.5279064176
9501,0.3240053951,0.5504668405
9502,0.3240053951,0.5504668405
9503,0.3191904289,0.5233598884
9504,0.3149467925,0.5401739544
9505,0.3335105328,0.5220015502
9506,0.3273109218,0.5258349391
9507,0.3241377786,0.5179503789
9508,0.3241377786,0.5179503789
9509,0.3241377786,0.5179503789
9510,0.3241377786,0.5179503789
9511,0.3241377786,0.5179503789
9512,0.3241377786,0.5179503789
9513,0.3241377786,0.5179503789
9514,0.3241377786,0.5179503789
9515,0.3166164728,0.5050908545
9516,0.3168064818,0.5130077466
9517,0.3189437513,0.5139937492
9518,0.3189437513,0.5139937492
9519,0.3015676256,0.5176190507
9520,0.3015676256,0.5176190507
9521,0.3015676256,0.5176190507
9522,0.3015676256,0.5176190507
9523,0.3015676256,0.5176190507
9524,0.3015676256,0.5176190507
9525,0.3015676256,0.5176190507
9526,0.3015676256,0.5176190507
9527,0.3058615833,0.5244383821
9528,0.3058615833,0.5244383821
9529,0.3058615833,0.5244383821
9530,0.3058615833,0.5244383821
9531,0.3179342091,0.5368333167
9532,0.3179342091,0.5368333167
9533,0.3179342091,0.5368333167
9534,0.3244726218,0.5507946134
9535,0.3244726218,0.5507946134
9536,0.3136828397,0.5445816111
9537,0.3136828397,0.5445816111
9538,0.3136828397,0.5445816111
9539,0.3136828397,0.5445816111
9540,0.3136828397,0.5445816111
9541,0.3136828397,0.5445816111
9542,0.3136828397,0.5445816111
9543,0.3136828397,0.5445816111
9544,0.3168417429,0.5586828711
9545,0.3095620457,0.5299711816
9546,0.3095620457,0.5299711816
9547,0.3237072179,0.5387659267
9548,0.3247221018,0.5536266913
9549,0.3321680015,0.5248699799
9550,0.3321680015,0.5248699799
9551,0.3321680015,0.5248699799
9552,0.3321680015,0.5248699799
9553,0.323135145,0.5506766627
9554,0.323135145,0.5506766627
9555,0.3300876349,0.5554083159
9556,0.3090290979,0.5342661002
9557,0.3090290979,0.5342661002
9558,0.3090290979,0.5342661002
9559,0.3090290979,0.5342661002
9560,0.3090290979,0.5342661002
9561,0.3148016801,0.5223041668
9562,0.3036486958,0.5328351062
9563,0.3036486958,0.5328351062
9564,0.3036486958,0.5328351062
9565,0.3247071999,0.542673836
9566,0.3293337116,0.5077639765
9567,0.3293337116,0.5077639765
9568,0.3161393864,0.5335582001
9569,0.3283925119,0.5397214451
9570,0.3283925119,0.5397214451
9571,0.3283925119,0.5397214451
9572,0.3283925119,0.5397214451
9573,0.3283925119,0.5397214451
9574,0.3283925119,0.5397214451
9575,0.3283925119,0.5397214451
9576,0.3296519121,0.550391029
9577,0.315734142,0.5629850495
9578,0.3184808548,0.5375129898
9579,0.3184808548,0.5375129898
9580,0.3184808548,0.5375129898
9581,0.3184808548,0.5375129898
9582,0.3184808548,0.5375129898
9583,0.3184808548,0.5375129898
9584,0.3184808548,0.5375129898
9585,0.3184808548,0.5375129898
9586,0.3132858339,0.5333337292
9587,0.3132858339,0.5333337292
9588,0.3071411337,0.5481372132
9589,0.3071411337,0.5481372132
9590,0.3071411337,0.5481372132
9591,0.3162299215,0.5452031931
9592,0.2981480767,0.54947597
9593,0.2981480767,0.54947597
9594,0.2981480767,0.54947597
9595,0.2979347273,0.5597368634
9596,0.2979347273,0.5597368634
9597,0.2979347273,0.5597368634
9598,0.2979347273,0.5597368634
9599,0.2979347273,0.5597368634
9600,0.2979347273,0.5597368634
9601,0.3191851966,0.5539746776
9602,0.3209112031,0.5837478509
9603,0.3209112031,0.5837478509
9604,0.3209112031,0.5837478509
9605,0.3209112031,0.5837478509
9606,0.3209112031,0.5837478509
9607,0.2956750898,0.5917097538
9608,0.2956750898,0.5917097538
9609,0.2956750898,0.5917097538
9610,0.3098720147,0.5655086283
9611,0.3120355351,0.5796257985
9612,0.3124337114,0.5837555241
9613,0.3124337114,0.5837555241
9614,0.3124337114,0.5837555241
9615,0.3095829877,0.5955619724
9616,0.3095829877,0.5955619724
9617,0.2989376896,0.5778768351
9618,0.2989376896,0.5778768351
9619,0.2989376896,0.5778768351
9620,0.2808446927,0.5966466299
9621,0.2763264318,0.5909056223
9622,0.2763264318,0.5909056223
9623,0.2763264318,0.5909056223
9624,0.2731159854,0.5667681819
9625,0.2828340756,0.5648061387
9626,0.2828340756,0.5648061387
9627,0.2828340756,0.5648061387
9628,0.2828340756,0.5648061387
9629,0.2828340756,0.5648061387
9630,0.2828340756,0.5648061387
9631,0.2828340756,0.5648061387
9632,0.2828340756,0.5648061387
9633,0.2720617262,0.5689080248
9634,0.2720617262,0.5689080248
9635,0.3164209077,0.5858922916
9636,0.3164209077,0.5858922916
9637,0.3164209077,0.5858922916
9638,0.3442296749,0.5721242399
9639,0.3442296749,0.5721242399
9640,0.3442296749,0.5721242399
9641,0.3442296749,0.5721242399
9642,0.3308679315,0.5736937648
9643,0.3308679315,0.5736937648
9644,0.3308679315,0.5736937648
9645,0.3191035156,0.5785593655
9646,0.3199424328,0.5618027928
9647,0.3199424328,0.5618027928
9648,0.3040432697,0.5594042944
9649,0.3040432697,0.5594042944
9650,0.2980692543,0.5658228638
9651,0.2980692543,0.5658228638
9652,0.3102780715,0.5597994418
9653,0.3102780715,0.5597994418
9654,0.3102780715,0.5597994418
9655,0.3102780715,0.5597994418
9656,0.3102780715,0.5597994418
9657,0.289837242,0.5343878167
9658,0.2789510738,0.5363554965
9659,0.2983937678,0.5769320082
9660,0.310609745,0.5709026943
9661,0.310609745,0.5709026943
9662,0.2955259478,0.5452987707
9663,0.2955259478,0.5452987707
9664,0.2955259478,0.5452987707
9665,0.2955259478,0.5452987707
9666,0.2955259478,0.5452987707
9667,0.3131447802,0.5517065338
9668,0.3131447802,0.5517065338
9669,0.3131447802,0.5517065338
9670,0.3131447802,0.5517065338
9671,0.3131447802,0.5517065338
9672,0.3131447802,0.5517065338
9673,0.3131447802,0.5517065338
9674,0.3131447802,0.5517065338
9675,0.3131447802,0.5517065338
9676,0.3131447802,0.5517065338
9677,0.3131447802,0.5517065338
9678,0.3171678414,0.5788108396
9679,0.3171678414,0.5788108396
9680,0.302230019,0.5473318933
9681,0.3065819403,0.5274874214
9682,0.3065819403,0.5274874214
9683,0.3065819403,0.5274874214
9684,0.3331569902,0.5309059838
9685,0.3156443068,0.5661315706
9686,0.3156443068,0.5661315706
9687,0.3148604066,0.5586663738
9688,0.3148604066,0.5586663738
9689,0.3148604066,0.5586663738
9690,0.3148604066,0.5586663738
9691,0.3148604066,0.5586663738
9692,0.3148604066,0.5586663738
9693,0.3148604066,0.5586663738
9694,0.3148604066,0.5586663738
9695,0.3067954376,0.5818817885
9696,0.3067954376,0.5818817885
9697,0.3067954376,0.5818817885
9698,0.3067954376,0.5818817885
9699,0.3067954376,0.5818817885
9700,0.3067954376,0.5818817885
9701,0.3067954376,0.5818817885
9702,0.3067954376,0.5818817885
9703,0.3067954376,0.5818817885
9704,0.3067954376,0.5818817885
9705,0.3067954376,0.5818817885
9706,0.3238120869,0.5464324851
9707,0.3308745406,0.5487510413
9708,0.3308745406,0.5487510413
9709,0.32105445,0.5388730696
9710,0.3148376949,0.5379935966
9711,0.3529310216,0.566717393
9712,0.3529310216,0.566717393
9713,0.3489701595,0.5811129702
9714,0.3489701595,0.5811129702
9715,0.3489701595,0.5811129702
9716,0.3187123518,0.5717617952
9717,0.3208984263,0.5690046575
9718,0.3341417342,0.5978492246
9719,0.3341417342,0.5978492246
9720,0.3341417342,0.5978492246
9721,0.3341417342,0.5978492246
9722,0.337900195,0.5813991586
9723,0.337900195,0.5813991586
9724,0.337900195,0.5813991586
9725,0.337900195,0.5813991586
9726,0.337900195,0.5813991586
9727,0.337900195,0.5813991586
9728,0.337900195,0.5813991586
9729,0.337900195,0.5813991586
9730,0.337900195,0.5813991586
9731,0.3471166295,0.5939467566
9732,0.3471166295,0.5939467566
9733,0.3432982896,0.5952206617
9734,0.3432982896,0.5952206617
9735,0.3366674307,0.575382408
9736,0.3484921368,0.5869009991
9737,0.3484921368,0.5869009991
9738,0.3484921368,0.5869009991
9739,0.3242054066,0.5613293214
9740,0.3242054066,0.5613293214
9741,0.3317005518,0.5781439227
9742,0.3317005518,0.5781439227
9743,0.332440311,0.5712449875
9744,0.332440311,0.5712449875
9745,0.332440311,0.5712449875
9746,0.3339466936,0.5921473782
9747,0.3296556237,0.5677096699
9748,0.3049363639,0.5890608288
9749,0.3078960425,0.5863207842
9750,0.3078960425,0.5863207842
9751,0.3014444875,0.5793803234
9752,0.3014444875,0.5793803234
9753,0.3014444875,0.5793803234
9754,0.3014444875,0.5793803234
9755,0.3014444875,0.5793803234
9756,0.3014444875,0.5793803234
9757,0.3014444875,0.5793803234
9758,0.3014444875,0.5793803234
9759,0.3014444875,0.5793803234
9760,0.3014444875,0.5793803234
9761,0.26839951,0.5797351808
9762,0.26839951,0.5797351808
9763,0.26839951,0.5797351808
9764,0.26839951,0.5797351808
9765,0.2932644057,0.533645784
9766,0.2914217502,0.5509282062
9767,0.2914217502,0.5509282062
9768,0.2899926653,0.5549530973
9769,0.2899926653,0.5549530973
9770,0.2899926653,0.5549530973
9771,0.2961254823,0.5316188853
9772,0.2961254823,0.5316188853
9773,0.304281923,0.5270920669
9774,0.304281923,0.5270920669
9775,0.3071698373,0.519751789
9776,0.3071698373,0.519751789
9777,0.317801992,0.5326123131
9778,0.317801992,0.5326123131
9779,0.3097513934,0.547722982
9780,0.3097513934,0.547722982
9781,0.310202245,0.5330329055
9782,0.310202245,0.5330329055
9783,0.310202245,0.5330329055
9784,0.310202245,0.5330329055
9785,0.3112464937,0.5234824463
9786,0.319756734,0.5306208638
9787,0.313098634,0.5569607287
9788,0.313098634,0.5569607287
9789,0.313098634,0.5569607287
9790,0.313098634,0.5569607287
9791,0.313098634,0.5569607287
9792,0.313098634,0.5569607287
9793,0.3014796144,0.5633207701
9794,0.3014796144,0.5633207701
9795,0.3120491965,0.5831819656
9796,0.3120491965,0.5831819656
9797,0.290304322,0.5790038877
9798,0.290304322,0.5790038877
9799,0.290304322,0.5790038877
9800,0.2793509152,0.5469261776
9801,0.2793509152,0.5469261776
9802,0.2793509152,0.5469261776
9803,0.2765114737,0.5421013214
9804,0.2765114737,0.5421013214
9805,0.2765114737,0.5421013214
9806,0.2765114737,0.5421013214
9807,0.2765114737,0.5421013214
9808,0.2765114737,0.5421013214
9809,0.2765114737,0.5421013214
9810,0.2618849803,0.5313678115
9811,0.2618849803,0.5313678115
9812,0.2618849803,0.5313678115
9813,0.2618849803,0.5313678115
9814,0.2752953181,0.5281379679
9815,0.2820164303,0.5185319792
9816,0.2820164303,0.5185319792
9817,0.2820164303,0.5185319792
9818,0.2820164303,0.5185319792
9819,0.2820164303,0.5185319792
9820,0.2820164303,0.5185319792
9821,0.2820164303,0.5185319792
9822,0.2820164303,0.5185319792
9823,0.2915229224,0.5485169974
9824,0.2915229224,0.5485169974
9825,0.3010101519,0.5309851718
9826,0.3010101519,0.5309851718
9827,0.3010101519,0.5309851718
9828,0.3010101519,0.5309851718
9829,0.3010101519,0.5309851718
9830,0.3010101519,0.5309851718
9831,0.3010101519,0.5309851718
9832,0.3010101519,0.5309851718
9833,0.3010101519,0.5309851718
9834,0.3010101519,0.5309851718
9835,0.3010101519,0.5309851718
9836,0.3010101519,0.5309851718
9837,0.3027740943,0.5519048081
9838,0.3027740943,0.5519048081
9839,0.3027740943,0.5519048081
9840,0.3027740943,0.5519048081
9841,0.3027740943,0.5519048081
9842,0.3027740943,0.5519048081
9843,0.3027740943,0.5519048081
9844,0.2849271051,0.5481278004
9845,0.2849271051,0.5481278004
9846,0.2935105115,0.5365972829
9847,0.2935105115,0.5365972829
9848,0.2935105115,0.5365972829
9849,0.2935105115,0.5365972829
9850,0.2850696326,0.5762761775
9851,0.2850696326,0.5762761775
9852,0.2850696326,0.5762761775
9853,0.2850696326,0.5762761775
9854,0.2850696326,0.5762761775
9855,0.2850696326,0.5762761775
9856,0.2753450109,0.5474324169
9857,0.3082215141,0.537419089
9858,0.3082215141,0.537419089
9859,0.3082215141,0.537419089
9860,0.3082215141,0.537419089
9861,0.3082215141,0.537419089
9862,0.3082215141,0.537419089
9863,0.2981565615,0.5427765042
9864,0.2981565615,0.5427765042
9865,0.2981565615,0.5427765042
9866,0.2981565615,0.5427765042
9867,0.2981565615,0.5427765042
9868,0.2981565615,0.5427765042
9869,0.2981565615,0.5427765042
9870,0.2999763497,0.5480346788
9871,0.2984712696,0.5351916131
9872,0.3107951534,0.5358397305
9873,0.3107951534,0.5358397305
9874,0.2945983278,0.5068410479
9875,0.2945983278,0.5068410479
9876,0.2945983278,0.5068410479
9877,0.2945983278,0.5068410479
9878,0.2945983278,0.5068410479
9879,0.2945983278,0.5068410479
9880,0.2945983278,0.5068410479
9881,0.2945983278,0.5068410479
9882,0.2945983278,0.5068410479
9883,0.2945983278,0.5068410479
9884,0.2945983278,0.5068410479
9885,0.2945983278,0.5068410479
9886,0.3082899806,0.5243122478
9887,0.3230556807,0.5243203354
9888,0.3230556807,0.5243203354
9889,0.3230556807,0.5243203354
9890,0.3397774988,0.5442457929
9891,0.3304471683,0.5281761192
9892,0.3304471683,0.5281761192
9893,0.3494822932,0.5566462097
9894,0.3494822932,0.5566462097
9895,0.3494822932,0.5566462097
9896,0.3494822932,0.5566462097
9897,0.3463277968,0.5711129232
9898,0.3463277968,0.5711129232
9899,0.3422850811,0.5576642166
9900,0.3513689811,0.5472719707
9901,0.3513689811,0.5472719707
9902,0.3513689811,0.5472719707
9903,0.3279737995,0.568150629
9904,0.3279737995,0.568150629
9905,0.3279737995,0.568150629
9906,0.3279737995,0.568150629
9907,0.3239639848,0.536129801
9908,0.3239639848,0.536129801
9909,0.3239639848,0.536129801
9910,0.3239639848,0.536129801
9911,0.3239639848,0.536129801
9912,0.3239639848,0.536129801
9913,0.3239639848,0.536129801
9914,0.320073088,0.5172093203
9915,0.3315539491,0.5370370334
9916,0.3315539491,0.5370370334
9917,0.3315539491,0.5370370334
9918,0.3249838045,0.5508854471
9919,0.3444824523,0.5449063729
9920,0.3441496702,0.5515035778
9921,0.3576152494,0.539649204
9922,0.3576152494,0.539649204
9923,0.3548270747,0.5645488023
9924,0.3548270747,0.5645488023
9925,0.3548270747,0.5645488023
9926,0.3349144333,0.5710750274
9927,0.3349144333,0.5710750274
9928,0.3349144333,0.5710750274
9929,0.3349144333,0.5710750274
9930,0.3349144333,0.5710750274
9931,0.3417944471,0.5480445607
9932,0.3417944471,0.5480445607
9933,0.3417944471,0.5480445607
9934,0.3417944471,0.5480445607
9935,0.3417944471,0.5480445607
9936,0.3630154815,0.5262618741
9937,0.3630154815,0.5262618741
9938,0.3630154815,0.5262618741
9939,0.3630154815,0.5262618741
9940,0.3630154815,0.5262618741
9941,0.3630154815,0.5262618741
9942,0.3521748209,0.5354348173
9943,0.372206953,0.5350369226
9944,0.3692926888,0.5224058693
9945,0.3692926888,0.5224058693
9946,0.3692926888,0.5224058693
9947,0.3692926888,0.5224058693
9948,0.353621556,0.530824858
9949,0.353621556,0.530824858
9950,0.353621556,0.530824858
9951,0.366860367,0.5442655818
9952,0.366860367,0.5442655818
9953,0.3490596692,0.550245543
9954,0.3490596692,0.550245543
9955,0.3607783093,0.5598500249
9956,0.3554627913,0.5630236561
9957,0.3561894315,0.5563407884
9958,0.3734529657,0.56325852
9959,0.3734529657,0.56325852
9960,0.3590528141,0.5737343557
9961,0.3598566849,0.6125063278
9962,0.3598566849,0.6125063278
9963,0.3364717597,0.6033994933
9964,0.3364717597,0.6033994933
9965,0.3364717597,0.6033994933
9966,0.3364717597,0.6033994933
9967,0.3364717597,0.6033994933
9968,0.3364717597,0.6033994933
9969,0.3301376409,0.589533387
9970,0.3301376409,0.589533387
9971,0.3301376409,0.589533387
9972,0.3301376409,0.589533387
9973,0.3301376409,0.589533387
9974,0.3301376409,0.589533387
9975,0.3191987153,0.5947319171
9976,0.3275968846,0.5714331556
9977,0.3275968846,0.5714331556
9978,0.3275968846,0.5714331556
9979,0.3325929679,0.568372658
9980,0.3395120186,0.5797309863
9981,0.3395120186,0.5797309863
9982,0.3395120186,0.5797309863
9983,0.3395120186,0.5797309863
9984,0.3312660033,0.5609783521
9985,0.3312660033,0.5609783521
9986,0.3312660033,0.5609783521
9987,0.3312660033,0.5609783521
9988,0.3498960408,0.573987255
9989,0.3498960408,0.573987255
9990,0.3385121207,0.5358340399
