"iteration","B0","Bx1","Bx2"
5611,2.081685696,0.5172485996,-1.467019661
5612,2.081685696,0.5172485996,-1.467019661
5613,2.081685696,0.5172485996,-1.467019661
5614,2.056819565,0.5172287671,-1.463971923
5615,2.056819565,0.5172287671,-1.463971923
5616,2.071956684,0.5069574463,-1.463913386
5617,2.055159025,0.486706317,-1.465153709
5618,2.056387379,0.4829283503,-1.469671059
5619,2.063752967,0.4883210333,-1.480655168
5620,2.054343463,0.5284038113,-1.488903104
5621,2.038486305,0.5473211495,-1.507557431
5622,2.045301117,0.5534859988,-1.516640152
5623,2.045301117,0.5534859988,-1.516640152
5624,2.035167597,0.5582577776,-1.502658978
5625,2.039838786,0.5742732735,-1.523905404
5626,2.039838786,0.5742732735,-1.523905404
5627,2.039838786,0.5742732735,-1.523905404
5628,2.039838786,0.5742732735,-1.523905404
5629,2.039838786,0.5742732735,-1.523905404
5630,2.059438021,0.5849879028,-1.515903973
5631,2.063836502,0.5871115342,-1.522399373
5632,2.060220808,0.5745478435,-1.523807939
5633,2.058939078,0.5782561344,-1.524717821
5634,2.058939078,0.5782561344,-1.524717821
5635,2.049242216,0.5808710245,-1.525804837
5636,2.06171768,0.574008998,-1.502150995
5637,2.06171768,0.574008998,-1.502150995
5638,2.056544072,0.5634454845,-1.487489538
5639,2.056544072,0.5634454845,-1.487489538
5640,2.044978868,0.6102584278,-1.503996186
5641,2.032242608,0.5761217472,-1.507076261
5642,2.032303571,0.5666778322,-1.494033013
5643,2.035534989,0.5733500208,-1.496534827
5644,2.035534989,0.5733500208,-1.496534827
5645,2.035534989,0.5733500208,-1.496534827
5646,2.03320609,0.5591542423,-1.464941488
5647,2.025053761,0.5328189322,-1.483569832
5648,2.034349503,0.5327410909,-1.515225324
5649,2.034349503,0.5327410909,-1.515225324
5650,2.068349113,0.5511583208,-1.500339309
5651,2.079698917,0.5400160578,-1.510231372
5652,2.072647078,0.5312639035,-1.518604725
5653,2.070525704,0.5644816283,-1.501354173
5654,2.070525704,0.5644816283,-1.501354173
5655,2.036085512,0.5658904323,-1.495131631
5656,2.036085512,0.5658904323,-1.495131631
5657,2.036085512,0.5658904323,-1.495131631
5658,2.036085512,0.5658904323,-1.495131631
5659,2.043557765,0.5684502339,-1.485270738
5660,2.051569244,0.5779931408,-1.489882273
5661,2.051656473,0.5816395039,-1.485504247
5662,2.061298797,0.5743383449,-1.489817078
5663,2.033864801,0.57604242,-1.489634772
5664,2.034801164,0.5903639049,-1.487623332
5665,2.051352622,0.5757944727,-1.490435957
5666,2.051352622,0.5757944727,-1.490435957
5667,2.051352622,0.5757944727,-1.490435957
5668,2.041543941,0.5734637799,-1.489580455
5669,2.046015434,0.6084138325,-1.473915419
5670,2.046015434,0.6084138325,-1.473915419
5671,2.073307745,0.6278231662,-1.460688668
5672,2.062507007,0.6340037186,-1.475403828
5673,2.041432927,0.6223047394,-1.479645043
5674,2.040976971,0.6185428116,-1.485382
5675,2.040976971,0.6185428116,-1.485382
5676,2.044641699,0.6238027295,-1.473760744
5677,2.059736968,0.5885114966,-1.455440264
5678,2.059736968,0.5885114966,-1.455440264
5679,2.067470664,0.5670768484,-1.466370751
5680,2.067470664,0.5670768484,-1.466370751
5681,2.073771967,0.5978388919,-1.475884278
5682,2.056203358,0.5856951352,-1.485119629
5683,2.081285364,0.5697953202,-1.466959023
5684,2.069997916,0.5842822393,-1.512701612
5685,2.069997916,0.5842822393,-1.512701612
5686,2.069997916,0.5842822393,-1.512701612
5687,2.069997916,0.5842822393,-1.512701612
5688,2.073518446,0.5688475325,-1.519943804
5689,2.073518446,0.5688475325,-1.519943804
5690,2.064022187,0.561449914,-1.51355367
5691,2.09386368,0.583226001,-1.526981886
5692,2.09386368,0.583226001,-1.526981886
5693,2.068219204,0.5871959931,-1.524945175
5694,2.075976472,0.575997912,-1.508288058
5695,2.051544347,0.5638446877,-1.504801904
5696,2.051544347,0.5638446877,-1.504801904
5697,2.039523759,0.5541750912,-1.505461575
5698,2.039523759,0.5541750912,-1.505461575
5699,2.039523759,0.5541750912,-1.505461575
5700,2.044488747,0.5674239599,-1.519737859
5701,2.044522417,0.5544648914,-1.490121341
5702,2.044522417,0.5544648914,-1.490121341
5703,2.043977382,0.5335371075,-1.485622085
5704,2.043977382,0.5335371075,-1.485622085
5705,2.077071648,0.5452272414,-1.493312641
5706,2.077071648,0.5452272414,-1.493312641
5707,2.077071648,0.5452272414,-1.493312641
5708,2.081708375,0.5637416034,-1.496572926
5709,2.090396141,0.57568669,-1.467107671
5710,2.052405708,0.5388093491,-1.466988076
5711,2.070529729,0.5491182903,-1.464716298
5712,2.070529729,0.5491182903,-1.464716298
5713,2.088336588,0.5769397295,-1.473185118
5714,2.081906922,0.5967096784,-1.47391438
5715,2.081906922,0.5967096784,-1.47391438
5716,2.068971632,0.5293239263,-1.488420732
5717,2.066686374,0.5343005206,-1.502482482
5718,2.085788424,0.5145839417,-1.504103963
5719,2.074911301,0.5463163402,-1.479261869
5720,2.060223992,0.5354044271,-1.477424486
5721,2.060223992,0.5354044271,-1.477424486
5722,2.060223992,0.5354044271,-1.477424486
5723,2.083072516,0.5557519569,-1.481665995
5724,2.059521175,0.5293710003,-1.489806072
5725,2.059521175,0.5293710003,-1.489806072
5726,2.057548649,0.5261870107,-1.488608691
5727,2.057548649,0.5261870107,-1.488608691
5728,2.028878912,0.5609756932,-1.480391789
5729,2.028047004,0.5638128588,-1.474216257
5730,2.011170684,0.5797190352,-1.482525109
5731,1.9974381,0.5490966752,-1.474564867
5732,1.9974381,0.5490966752,-1.474564867
5733,2.016402839,0.5610576817,-1.457297051
5734,2.023399735,0.5621629619,-1.48156132
5735,2.043376211,0.5526781977,-1.487658242
5736,2.062633547,0.5396798872,-1.497653159
5737,2.077043909,0.5515715925,-1.495717498
5738,2.085175492,0.5743646018,-1.480663313
5739,2.080242612,0.5542392537,-1.499625178
5740,2.07179789,0.5493356099,-1.507650335
5741,2.09162586,0.5538109528,-1.479995124
5742,2.09162586,0.5538109528,-1.479995124
5743,2.112594473,0.5520082674,-1.478414262
5744,2.112594473,0.5520082674,-1.478414262
5745,2.112594473,0.5520082674,-1.478414262
5746,2.112594473,0.5520082674,-1.478414262
5747,2.097198724,0.5776086886,-1.477842851
5748,2.105774133,0.5656229205,-1.49913227
5749,2.105774133,0.5656229205,-1.49913227
5750,2.105774133,0.5656229205,-1.49913227
5751,2.097740054,0.5459911084,-1.514264773
5752,2.095734687,0.5339127006,-1.507738836
5753,2.095734687,0.5339127006,-1.507738836
5754,2.080137921,0.5288249858,-1.508970425
5755,2.067593537,0.5407967553,-1.498165437
5756,2.07287496,0.5486200588,-1.50738506
5757,2.069957907,0.5385297811,-1.499004798
5758,2.069957907,0.5385297811,-1.499004798
5759,2.053966185,0.5339188197,-1.508487793
5760,2.046398523,0.5517494329,-1.483993929
5761,2.046398523,0.5517494329,-1.483993929
5762,2.046398523,0.5517494329,-1.483993929
5763,2.046398523,0.5517494329,-1.483993929
5764,2.041378744,0.5299043072,-1.494651421
5765,2.057283134,0.5487786627,-1.484607384
5766,2.078542024,0.5677694075,-1.481476307
5767,2.079393862,0.5718482272,-1.493174075
5768,2.075285126,0.5582366458,-1.518344098
5769,2.075285126,0.5582366458,-1.518344098
5770,2.068839547,0.5425338148,-1.507946912
5771,2.051240957,0.5293242853,-1.514276497
5772,2.062855775,0.5601640616,-1.487975334
5773,2.062855775,0.5601640616,-1.487975334
5774,2.061335094,0.5878835501,-1.484607534
5775,2.061335094,0.5878835501,-1.484607534
5776,2.06442759,0.5681601305,-1.482421145
5777,2.065150558,0.5561688779,-1.522319362
5778,2.065150558,0.5561688779,-1.522319362
5779,2.065150558,0.5561688779,-1.522319362
5780,2.10989644,0.5685832643,-1.514061927
5781,2.100148822,0.5671800807,-1.509092678
5782,2.100148822,0.5671800807,-1.509092678
5783,2.084663205,0.5752042121,-1.518366547
5784,2.084663205,0.5752042121,-1.518366547
5785,2.084663205,0.5752042121,-1.518366547
5786,2.081420341,0.5848155995,-1.502131962
5787,2.06815648,0.5846618411,-1.502091955
5788,2.074674769,0.5723804935,-1.488233036
5789,2.080783071,0.5872673442,-1.503063415
5790,2.084423387,0.5946658132,-1.521776834
5791,2.064981973,0.5915411854,-1.546259139
5792,2.064981973,0.5915411854,-1.546259139
5793,2.064981973,0.5915411854,-1.546259139
5794,2.064981973,0.5915411854,-1.546259139
5795,2.081739163,0.5933313314,-1.511288887
5796,2.081739163,0.5933313314,-1.511288887
5797,2.08345109,0.5723747546,-1.526282112
5798,2.08345109,0.5723747546,-1.526282112
5799,2.058983509,0.5785190269,-1.510821119
5800,2.058983509,0.5785190269,-1.510821119
5801,2.060507969,0.5696703354,-1.521492885
5802,2.077668626,0.5473481561,-1.499053175
5803,2.064785786,0.5432020553,-1.491828561
5804,2.058376779,0.5473089157,-1.51456527
5805,2.059207964,0.5342394729,-1.497191494
5806,2.040590904,0.5596855958,-1.521377386
5807,2.040590904,0.5596855958,-1.521377386
5808,2.040590904,0.5596855958,-1.521377386
5809,2.042873192,0.6080877384,-1.522455417
5810,2.025306486,0.6106511263,-1.534405195
5811,2.048674783,0.6044101995,-1.546461847
5812,2.026737466,0.5999656867,-1.54535305
5813,2.027908929,0.589546362,-1.559016886
5814,2.016901676,0.5880273705,-1.551823342
5815,2.023710756,0.6022956585,-1.562428512
5816,2.046040342,0.5948688039,-1.548761408
5817,2.046040342,0.5948688039,-1.548761408
5818,2.046040342,0.5948688039,-1.548761408
5819,2.037865392,0.5952640632,-1.549426218
5820,2.031079422,0.6185340736,-1.542678088
5821,2.022713989,0.5930587287,-1.538830879
5822,2.022713989,0.5930587287,-1.538830879
5823,2.022713989,0.5930587287,-1.538830879
5824,2.054940398,0.6257912516,-1.528799123
5825,2.054940398,0.6257912516,-1.528799123
5826,2.045030685,0.6212039755,-1.548119242
5827,2.039950602,0.6259780344,-1.548898186
5828,2.022677361,0.646984439,-1.515417727
5829,2.020934425,0.6375138801,-1.520391436
5830,2.010524272,0.6104512451,-1.512206879
5831,2.026403047,0.6188970729,-1.49527508
5832,2.028640925,0.5984212772,-1.489975716
5833,2.028640925,0.5984212772,-1.489975716
5834,2.032796726,0.5925531981,-1.506581969
5835,2.022049022,0.5944666103,-1.516731174
5836,2.019130814,0.6108032034,-1.508709995
5837,2.019827428,0.5793974938,-1.476897887
5838,2.047342359,0.5801136115,-1.461729889
5839,2.047342359,0.5801136115,-1.461729889
5840,2.033678027,0.5965072974,-1.451532661
5841,2.033134524,0.584667557,-1.438462748
5842,2.035214513,0.5714563548,-1.436954514
5843,2.05095877,0.5948104074,-1.429226119
5844,2.05095877,0.5948104074,-1.429226119
5845,2.03860837,0.5912707239,-1.41095471
5846,2.05602375,0.5859436049,-1.410557291
5847,2.05602375,0.5859436049,-1.410557291
5848,2.077435838,0.5864435809,-1.40889688
5849,2.078548917,0.5709892155,-1.397269216
5850,2.078548917,0.5709892155,-1.397269216
5851,2.09209128,0.5554616028,-1.422061173
5852,2.09209128,0.5554616028,-1.422061173
5853,2.098604763,0.551755775,-1.436061155
5854,2.098604763,0.551755775,-1.436061155
5855,2.092612879,0.539486986,-1.420175996
5856,2.107521569,0.5579713239,-1.43990923
5857,2.091955198,0.569810163,-1.448329778
5858,2.091955198,0.569810163,-1.448329778
5859,2.098115935,0.5576831049,-1.465170853
5860,2.088133003,0.577010754,-1.471348976
5861,2.088133003,0.577010754,-1.471348976
5862,2.084735295,0.5904498934,-1.49180327
5863,2.084735295,0.5904498934,-1.49180327
5864,2.087273457,0.6005147306,-1.466380113
5865,2.087273457,0.6005147306,-1.466380113
5866,2.087273457,0.6005147306,-1.466380113
5867,2.10004081,0.592334009,-1.450634251
5868,2.111752558,0.5509827688,-1.455760092
5869,2.130386457,0.5603112571,-1.456863068
5870,2.130386457,0.5603112571,-1.456863068
5871,2.130386457,0.5603112571,-1.456863068
5872,2.096585537,0.5602797422,-1.446299154
5873,2.083457262,0.5871845233,-1.450410054
5874,2.078690342,0.6180141858,-1.47569358
5875,2.061184551,0.6100565323,-1.460642016
5876,2.061184551,0.6100565323,-1.460642016
5877,2.050590893,0.5854332304,-1.44373703
5878,2.059823942,0.587491043,-1.437274509
5879,2.071693268,0.6088910438,-1.450306113
5880,2.054565734,0.5930204289,-1.441346357
5881,2.068316222,0.6024776971,-1.451114353
5882,2.057021712,0.6017644579,-1.461369349
5883,2.042013927,0.6407096055,-1.458034901
5884,2.024900717,0.6503253614,-1.46723356
5885,2.024900717,0.6503253614,-1.46723356
5886,2.024900717,0.6503253614,-1.46723356
5887,2.024900717,0.6503253614,-1.46723356
5888,2.022914905,0.6116494522,-1.465820659
5889,2.045667884,0.6302661436,-1.480376061
5890,2.053358301,0.6251611868,-1.470001811
5891,2.053358301,0.6251611868,-1.470001811
5892,2.040977634,0.6239214212,-1.493293634
5893,2.040977634,0.6239214212,-1.493293634
5894,2.036442454,0.6280611859,-1.519033169
5895,2.015827112,0.6149868609,-1.500096448
5896,2.002473209,0.604087834,-1.471893525
5897,2.002473209,0.604087834,-1.471893525
5898,2.007555608,0.6089559088,-1.435797993
5899,2.007555608,0.6089559088,-1.435797993
5900,2.01101993,0.6152978265,-1.46111087
5901,2.04016717,0.5839838421,-1.458796057
5902,2.041187963,0.5844724606,-1.448944688
5903,2.018953185,0.5914945318,-1.453939532
5904,2.018953185,0.5914945318,-1.453939532
5905,1.99593978,0.5647450972,-1.455383732
5906,1.99593978,0.5647450972,-1.455383732
5907,1.996939601,0.5795919138,-1.497094042
5908,1.999542034,0.5914701906,-1.479617636
5909,1.999542034,0.5914701906,-1.479617636
5910,1.999542034,0.5914701906,-1.479617636
5911,2.008374818,0.5866384054,-1.489653885
5912,1.986173584,0.5874223635,-1.470627209
5913,1.993103201,0.5921385032,-1.493773877
5914,1.993103201,0.5921385032,-1.493773877
5915,1.997191029,0.5841057757,-1.474490712
5916,1.997191029,0.5841057757,-1.474490712
5917,2.005255201,0.552490733,-1.467793028
5918,2.005255201,0.552490733,-1.467793028
5919,1.997624266,0.5512628468,-1.48306045
5920,2.030880655,0.5568341421,-1.504410517
5921,2.030880655,0.5568341421,-1.504410517
5922,2.030880655,0.5568341421,-1.504410517
5923,2.040883073,0.5691932424,-1.524631424
5924,2.059217096,0.6045104026,-1.511907604
5925,2.025134421,0.5864775614,-1.496322731
5926,2.025134421,0.5864775614,-1.496322731
5927,2.060204274,0.5816214818,-1.518281644
5928,2.041088785,0.5780613112,-1.510232689
5929,2.041528384,0.5802306272,-1.532034965
5930,2.045724596,0.5429983106,-1.497767393
5931,2.075594733,0.5789648651,-1.515566346
5932,2.104732555,0.5849180172,-1.508191727
5933,2.112607406,0.6026503063,-1.481084927
5934,2.103589866,0.6012071626,-1.501406803
5935,2.103589866,0.6012071626,-1.501406803
5936,2.084008516,0.6087186441,-1.513186937
5937,2.062213157,0.604034219,-1.504998494
5938,2.070162805,0.6000382232,-1.496600238
5939,2.068592405,0.5850124508,-1.483980935
5940,2.060316534,0.5820980803,-1.474509879
5941,2.055489778,0.5824992937,-1.46819273
5942,2.055489778,0.5824992937,-1.46819273
5943,2.062734948,0.5954233784,-1.470171458
5944,2.080558311,0.6056795489,-1.480085034
5945,2.080558311,0.6056795489,-1.480085034
5946,2.051488029,0.6071393232,-1.459091623
5947,2.051488029,0.6071393232,-1.459091623
5948,2.06336332,0.590335493,-1.480458898
5949,2.050621039,0.5849123104,-1.467617009
5950,2.050621039,0.5849123104,-1.467617009
5951,2.079022966,0.5859313045,-1.471595782
5952,2.079022966,0.5859313045,-1.471595782
5953,2.060758335,0.5885248058,-1.430466455
5954,2.037883841,0.5775010979,-1.404076908
5955,2.033151838,0.578041951,-1.419705988
5956,2.049089335,0.5704784019,-1.399265552
5957,2.06210068,0.5631531399,-1.415196354
5958,2.06571063,0.5505082633,-1.397307894
5959,2.040186786,0.5640609999,-1.392542627
5960,2.009810937,0.5718194613,-1.392233967
5961,2.009810937,0.5718194613,-1.392233967
5962,2.018525018,0.5632335596,-1.383612271
5963,2.018525018,0.5632335596,-1.383612271
5964,2.018525018,0.5632335596,-1.383612271
5965,2.018525018,0.5632335596,-1.383612271
5966,2.018525018,0.5632335596,-1.383612271
5967,2.028561171,0.5538124504,-1.382581568
5968,2.028561171,0.5538124504,-1.382581568
5969,2.028561171,0.5538124504,-1.382581568
5970,2.045660575,0.5430098577,-1.383078259
5971,2.043404727,0.5422355926,-1.387926252
5972,2.049466758,0.5368630484,-1.391802918
5973,2.038874192,0.5458315529,-1.397043486
5974,2.038874192,0.5458315529,-1.397043486
5975,2.038874192,0.5458315529,-1.397043486
5976,2.038874192,0.5458315529,-1.397043486
5977,2.088397514,0.5280466438,-1.383899391
5978,2.060404123,0.5237214791,-1.413317157
5979,2.059148997,0.5417912787,-1.416705004
5980,2.059148997,0.5417912787,-1.416705004
5981,2.059148997,0.5417912787,-1.416705004
5982,2.085180713,0.5413770907,-1.431667602
5983,2.085180713,0.5413770907,-1.431667602
5984,2.084632745,0.5495356291,-1.429969667
5985,2.081662033,0.5158027384,-1.445451403
5986,2.081662033,0.5158027384,-1.445451403
5987,2.051219019,0.5310366474,-1.440523979
5988,2.028441333,0.5128082363,-1.497663839
5989,2.029632624,0.5207978802,-1.503406133
5990,2.049147804,0.5684865016,-1.482443193
5991,2.049147804,0.5684865016,-1.482443193
5992,2.049147804,0.5684865016,-1.482443193
5993,2.036522237,0.5880230452,-1.468553306
5994,2.036522237,0.5880230452,-1.468553306
5995,2.023546835,0.5795650729,-1.473236676
5996,2.023252267,0.5771987393,-1.472737067
5997,2.025027874,0.562388585,-1.493970016
5998,2.012009608,0.5553509666,-1.500003264
5999,2.036669611,0.5475828584,-1.461581354
6000,2.036669611,0.5475828584,-1.461581354
6001,2.036669611,0.5475828584,-1.461581354
6002,2.028687777,0.5725748591,-1.482084021
6003,2.03240483,0.5687222057,-1.479312175
6004,2.053276355,0.5506485236,-1.501996268
6005,2.059924539,0.5273264725,-1.513370575
6006,2.057923686,0.5441754542,-1.495831291
6007,2.034132246,0.554474708,-1.468558717
6008,2.034132246,0.554474708,-1.468558717
6009,2.033445089,0.5652572557,-1.451531483
6010,2.069297488,0.5290611288,-1.467874177
6011,2.0621921,0.5577275182,-1.478205425
6012,2.039161179,0.5549690922,-1.485564648
6013,2.039161179,0.5549690922,-1.485564648
6014,2.047324932,0.5518670091,-1.478577758
6015,2.047324932,0.5518670091,-1.478577758
6016,2.047324932,0.5518670091,-1.478577758
6017,2.036858415,0.5731796141,-1.492814255
6018,2.052371444,0.6021749265,-1.46415916
6019,2.051261043,0.5911071978,-1.460381263
6020,2.041286038,0.6070936061,-1.458995969
6021,2.051736903,0.608230312,-1.451944818
6022,2.061918669,0.6001068886,-1.460452531
6023,2.048361927,0.5987468378,-1.471715506
6024,2.027219818,0.589503761,-1.483166802
6025,2.002626333,0.5817918928,-1.45433687
6026,1.993531178,0.5773673184,-1.495807506
6027,2.023452603,0.549840182,-1.507838169
6028,2.023452603,0.549840182,-1.507838169
6029,2.023452603,0.549840182,-1.507838169
6030,2.023452603,0.549840182,-1.507838169
6031,2.023452603,0.549840182,-1.507838169
6032,2.023452603,0.549840182,-1.507838169
6033,2.054412143,0.5378859157,-1.496122774
6034,2.054412143,0.5378859157,-1.496122774
6035,2.05355692,0.5264131603,-1.478391171
6036,2.05355692,0.5264131603,-1.478391171
6037,2.05355692,0.5264131603,-1.478391171
6038,2.06875817,0.5091575538,-1.463488653
6039,2.068457252,0.5120264574,-1.477509688
6040,2.102517336,0.5372197319,-1.511054416
6041,2.098262753,0.554556616,-1.505009301
6042,2.098262753,0.554556616,-1.505009301
6043,2.118581488,0.5271045643,-1.479833786
6044,2.116260041,0.5554832565,-1.460290772
6045,2.116260041,0.5554832565,-1.460290772
6046,2.118572725,0.5497715503,-1.460179534
6047,2.093278726,0.5518093827,-1.450772846
6048,2.101542878,0.5710320384,-1.452203779
6049,2.117998785,0.5783797362,-1.465061721
6050,2.117998785,0.5783797362,-1.465061721
6051,2.112897226,0.5781961684,-1.477438036
6052,2.093120782,0.5889186661,-1.466561445
6053,2.093120782,0.5889186661,-1.466561445
6054,2.093120782,0.5889186661,-1.466561445
